,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308
1173,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]([H])[C]([H])[C]([H])[C]3[C]4[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]([H])[C]([C]4[C]([H])[C]2[C]13)[C]65,0,0.0006,0.2236,0,0.7955,0.2704,0.0424,0,0.2651,0.8641,0.2953,0,2.6928,0.412,0,0.4831,0.5574,0,6.1624,0,0,0.6011,0.1757,0,0.4514,2.6104,0,1.8097,0.75,2.4478,2.3126,0.4899,2.0522,2.1441,2.2189,17.403,4.5034,27.4981,0,2.0876,0.9049,0,38.8901,14.2461,69.1674,14.8263,0.5685,26.3444,11.1241,37.347,28.4383,15.2914,4.9394,0,2.4992,0.0348,2.9842,0,5.6364,0,1.8356,0,2.3599,0.1265,0.5986,2.3186,2.4712,0.5629,12.947,0,0.3228,6.0656,0.3451,2.386,3.6091,0,3.7111,2.4965,2.4017,17.0768,0,17.0566,1.1563,7.7033,0,0.0421,7.6463,0.0722,7.9621,3.3191,28.6642,5.0758,15.8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.335,233.8034,74.8434,0,19.1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]([H])[C]([H])[C]([H])[C]3[C]1[C]2[C]([H])[C]1[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]([C]42)[C]13,0,0,0.2506,0,0.167,0,0.716,0,0,0.6079,2.6629,0,0.6428,0,0.5224,0.9772,0,1.7726,0.3137,0,0.5142,0,0.4761,0,1.0409,1.3759,0,6.1559,2.477,0.6053,2.6746,0,8.5126,0.3577,7.8644,3.3659,1.0888,1.0409,0.3158,2.6888,0,18.8463,19.825,90.1654,0,8.2151,0.7426,44.4599,0.0723,28.9414,27.8004,3.0962,0.1299,0.4024,2.3461,1.6302,0.4264,0,0,2.8447,0.4259,2.8262,0.8483,0.9601,1.0943,2.6078,3.7804,3.4147,4.8279,0.341,1.024,3.486,0,0.663,0,4.4612,0.8385,0.4045,1.1467,6.1046,0,7.8014,1.1287,1.9009,4.6825,12.2494,18.6676,8.1199,13.7557,6.4694,0,3.7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8475,130.2354,124.7411,3.4331,6.6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]3[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([C]3[C]([H])[C]3[C]([H])[C]([H])[C]([H])[C]2[C]31)[C]54,0,0.0053,0.3509,0,0.2157,0.0914,0.4999,0.6279,0,0.4723,0,0.8836,0.3936,0.6588,0.1922,0.3873,1.4402,0.0164,3.4091,0,0,0.1008,0,0.6644,0,1.2718,0.7842,1.2882,3.1044,2.3035,4.7753,0,2.4869,3.9645,16.4929,0,8.0819,0,1.5214,10.7483,3.4088,0,0.0169,125.8987,3.5526,1.66,6.6378,35.0957,0.7025,36.4139,0.4363,24.8202,16.7849,0.9202,3.4678,1.8847,1.9441,0,0,6.4364,1.0131,0,2.8694,0,1.0498,0.6387,1.1513,0.8361,4.2645,1.7688,13.5575,0.2241,0.5474,1.1893,0,4.8002,0.1629,1.7791,3.8801,16.3838,4.458,0.0974,5.3864,6.6746,10.1663,8.2526,3.2366,1.3107,8.5203,19.5364,5.9375,19.4863,3.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8133,228.7092,57.2717,52.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]3[C]([C]([H])[C]([H])[C]([H])[C]23)[C]([H])[C]2[C]([H])[C]3[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]([C]43)[C]21,0,0,0.2566,0,0.0429,0.9531,0.0795,0,0.3604,0,1.1027,0.2358,1.0476,1.0172,0.3852,2.0912,0.2073,0.807,0.0041,0,0,0.6327,0,0.6823,0.3932,1.5092,1.4121,3.1828,0.958,3.3377,4.7363,0,3.6154,1.0097,8.4325,0.5506,1.5819,1.541,0.1707,4.4357,0,0,27.6463,118.7604,4.6111,0,4.6597,2.7725,52.7577,4.5065,8.8871,10.0474,0,5.3324,2.8047,1.5234,0.2055,0,0,3.7463,0,1.6003,2.8868,0,2.4331,1.2999,0,0.4002,5.922,4.7686,2.9752,0,0.7976,2.4413,1.274,0.9727,2.1374,1.3606,0,4.713,6.8257,2.1575,0.9791,5.6977,3.7415,18.5288,12.4143,1.1678,13.5351,8.0872,0,1.6348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0241,184.6312,29.95,47.1529,3.4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]2[C]1[H])[C]([H])[C]1[C]([H])[C]([H])[C]([H])[C]2[C]4[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([C]54)[C]3[C]12,0,0,0.1793,0.0894,0.5985,0.7016,0,0.5595,0.4661,1.0447,0,0.1721,1.0884,0.9909,0,0.3791,0.7225,0,0.1679,0.2129,0,1.4497,0.332,1.0346,0,1.1972,8.8012,1.1239,2.0188,1.9893,4.6569,2.129,0.9971,7.9435,0.3584,0,10.2341,1.3995,0,0,0,3.7272,38.2999,22.2413,25.2179,61.6454,2.5366,35.4223,2.1206,0.7338,0,24.1583,30.0582,1.1581,4.6033,5.364,5.0964,3.4248,0,1.342,0,1.2341,1.4654,3.7106,0,2.0535,3.0673,1.0002,2.5204,1.2979,4.512,0,0,4.7713,11.0441,10.2369,0,16.3737,1.0733,21.8266,0.5887,0,3.4137,0.6431,2.5043,0.5002,4.9504,2.903,1.7245,6.4376,11.9009,5.3799,4.0186,13.2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6656,165.1304,133.6881,6.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]2[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]3[C]4[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([C]54)[C]1[C]23,0,0.0846,0,0.0728,0.4249,0.5463,0.141,0,1.3353,0,1.3767,0.6478,0.0103,0,0.4464,0.654,0.6864,0.3986,0.4317,0,0,0,2.7868,1.545,2.5802,0,3.6898,0.6232,0,4.1034,2.7871,3.5487,3.3985,3.9391,3.5633,0,1.6876,4.0015,3.54,7.6433,0,11.8785,27.3556,31.5219,29.0163,63.9307,0,55.219,0.3479,0,29.9919,3.0475,0.6795,4.4064,3.2196,0.7053,3.112,0.9433,0,4.1082,0.8768,1.553,1.5984,0.5321,0,3.5098,1.3703,1.6372,2.3139,1.9917,9.0605,3.7613,3.0518,0,0.8015,4.5631,12.3775,4.3638,11.2616,0,9.222,5.8476,2.9492,7.7226,2.2117,13.4502,3.0511,2.1442,0.2987,8.8845,14.7181,11.544,3.3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5495,149.7368,125.4336,14.1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]([H])[C]([H])[C]([H])[C]3[C]1[C]2[C]1[C]([H])[C]([H])[C]([H])[C]2[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]([H])[C]4[C]3[C]21,0,0,0.1204,0,0.0073,0.8549,2.2999,0,0.5885,0,0,0,0.0191,0,1.1894,0.4494,2.3291,0.2202,0.3521,2.3607,0,0.2333,0,0,1.8843,0.5995,1.9314,0,1.5899,0.4428,5.7343,8.6798,0.9488,0.4096,4.7286,0,16.8208,18.9286,4.2773,0,0,5.3885,38.174,60.0758,14.4062,14.8702,1.2241,0.0077,28.3742,2.1218,9.0259,51.6672,1.3348,0.4078,0,3.7829,1.8523,1.9018,6.075,0,0,3.1149,3.5855,0,0.1934,0,5.5134,3.7297,0.4039,0,4.4823,3.1104,0,2.459,0.0324,32.9854,0,0.0945,1.9738,4.977,1.7554,0,9.1881,6.3981,2.6653,0.5788,7.9187,0,0.1243,0.0321,2.333,11.5746,24.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7358,149.665,116.9216,36.9441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]([H])[C]3[C]([H])[C]([H])[C]([H])[C]([H])[C]3[C]3[C]4[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([C]54)[C]2[C]13,0,0,0,0.394,0.5692,0,0.7788,0,0.7114,1.0974,1.6199,0,0.0693,0,0,1.3152,1.5991,0.1737,0.1849,0.3799,0.5866,0,1.7902,0,0,0,9.6745,0,1.9374,3.0761,6.7733,5.0128,3.0514,0,5.8738,0,11.4053,0,0.0315,0,0.799,3.703,0.1175,105.5177,28.4103,6.7702,0,48.0574,0,3.0309,0.026,38.7009,5.7981,2.5557,0.7759,3.5291,1.318,2.6887,2.9571,0.204,2.9189,0,1.6418,0.5984,7.5662,1.4859,1.4129,0.6232,0.7523,0.2741,5.1102,6.1115,0.1967,0,6.2334,7.594,0.1432,17.0421,5.1682,5.7356,1.4077,0,3.5531,0.6375,7.2132,9.0944,0,2.4208,0,3.195,12.4537,1.8164,19.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.826,154.2874,115.9001,36.8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]2[C]([H])[C]2[C]3[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]([C]5[C]([H])[C]([H])[C]([H])[C]1[C]52)[C]43,0.0001,0.0065,0,0.624,0,0.1823,0.0992,0.8012,0.1145,0.692,0,0,0.3821,0,3.1218,0.462,0,0,0.0053,0.7466,0,0.5728,0,1.3523,4.7684,0,0.7882,0.0727,4.8203,0.6758,0.3613,1.4005,7.828,0.1792,8.2296,12.7213,0.2953,0,1.1559,2.1224,0,0.7968,22.4375,13.5656,39.7264,114.1896,0,0.3181,40.1832,17.6343,0.9076,3.0423,0.0458,0,1.4784,2.2886,1.6032,0,0.1762,6.5395,1.0834,0,1.104,2.6746,0,3.2907,0.9423,0.2097,1.1927,5.0581,5.3846,6.0151,0,6.987,0.4171,0,6.098,3.0087,6.336,0.3338,41.3752,9.4679,1.578,4.258,2.6755,0,0.2282,11.5842,0,1.5386,0,49.6298,1.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.714,147.1785,37.8123,74.2092,13.5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]4[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([C]6[C]([H])[C]([H])[C]([H])[C]([C]12)[C]63)[C]54,0,0.0045,0.166,0,0.2593,0,0.3562,0,0.3228,2.8036,1.4579,0,0.0215,0.0896,0.3744,0,0.5051,0,0.5252,0.5988,0,0.7409,0,0,1.8141,1.0773,0.1237,1.6858,6.2487,0.7123,8.0096,0.5279,1.4924,10.0069,0.0667,1.531,4.7503,1.8199,0,8.0079,0.415,0,18.9358,69.1635,22.8447,10.6861,70.1378,1.3421,26.4329,2.5958,0.7663,29.7521,1.5722,0,0.2633,3.4251,3.09,0.61,0.1942,3.2126,3.4117,0,2.3393,0,3.173,0,1.6669,2.0331,0.4274,6.7672,0.0386,6.1422,4.572,0.481,0.8132,0.3192,6.5001,3.368,1.9717,1.2123,33.9984,11.6938,5.0588,3.1025,5.5449,7.1028,3.2785,2.8087,0,1.6935,11.601,39.9742,3.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0729,173.26,89.6718,36.5696,10.3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]2[C]1[H])[C]([H])[C]1[C]2[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]([C]5[C]([H])[C]([H])[C]([H])[C]3[C]51)[C]42,0.0014,0.1065,0,0.5024,0,0.0902,0.1759,0,0.7133,0,2.1981,0,0.1682,0,1.1076,0.114,0.2868,0,0.3147,0.0633,0.4311,0,0,0.163,0.7713,0.9624,8.5673,0,1.4124,0,0.745,11.9847,4.6468,0,1.1746,4.5077,0.9415,0,0.1628,0,0.488,0,38.7055,52.5765,0,14.6267,67.2672,13.4376,0.6572,8.1383,25.0094,8.6064,20.7056,0,0.4055,5.4191,1.7911,1.679,0.4526,0,4.1505,0,1.6296,1.8166,0.5874,2.345,0.7568,1.4636,4.1378,4.1783,5.1276,0,4.3018,1.2454,5.5182,0.7762,5.8894,2.9798,0.4922,0.1879,44.3436,0,0.1,8.6252,4.2638,15.1116,0.6317,0,3.3683,10.3879,1.0833,32.4648,4.8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8764,150.6425,70.4183,79.7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]3[C]([H])[C]([H])[C]([H])[C]4[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([C]5[C]([H])[C]([H])[C]([H])[C]2[C]51)[C]43,0.0037,0,0.2433,0.003,0,0.0114,1.8724,0.2054,0,0,0,0.03,0.0529,0.4314,0,0.0171,1.7078,0,0.561,0.0016,0,0,0,0.1365,3.8873,0.1459,0.7098,0,3.2114,0.0372,1.5093,0.0121,0.0058,0.3963,26.8938,3.1843,11.6991,2.247,0,0,0,0.2519,20.5803,135.9218,0,7.0471,24.4192,0.0097,8.401,0.0349,0,36.2705,0,0,7.9741,2.4583,0.0838,0,0,5.6064,0.0004,2.0829,0.0055,4.334,0,0.6624,0,6.3556,0.0031,6.7139,2.766,0.0297,7.1578,7.4222,0.4084,0.0026,0.0159,0.3671,0.0103,5.369,32.9626,0.0019,0.0588,6.8512,39.2836,0,0.157,4.8087,0,3.5162,0.0278,22.6226,13.9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7062,157.9406,30.9792,127.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]1[C]3[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]([C]5[C]([H])[C]([H])[C]([H])[C]2[C]15)[C]43,0,0,0.0965,0.0618,0.3552,0.619,1.2446,0.4482,0,0.2504,0,0.3259,0,0.304,0.7591,0,0.9112,1.0869,0,1.6834,0,0,0.0404,0,2.6296,0.8223,0.3453,5.5615,0.9054,0.3534,2.1049,2.6714,0,11.7379,1.1522,0,17.2593,18.4723,0,0.3437,0,0,14.3788,91.5804,37.7128,13.2812,0,4.777,2.8529,19.0678,22.5068,19.2263,6.6675,1.3941,2.4073,2.4335,2.028,1.1694,1.4788,6.5276,0,1.1018,2.8425,0,1.4581,1.2396,0,1.7441,3.5575,0.873,10.5141,2.0678,3.2129,1.2939,0.6084,7.2859,4.3811,2.5138,3.582,17.3632,0.1401,0,4.2623,9.7911,8.4046,10.4073,4.5152,0.8723,0.0287,1.2747,14.1005,0.0367,18.1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7962,141.9151,107.1497,47.428,13.5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
